Matrícula;Data;Entrada Manhã;Saída Almoço;Entrada Tarde;Saída Expediente;Total Diário
1038;24/07/2019;08:57:08;12:07:12;13:43:33;17:45:51;07:12:22
1039;24/07/2019;08:07:52;12:55:01;13:03:07;17:15:56;08:59:58
1040;24/07/2019;08:06:25;12:31:41;13:21:42;17:53:39;08:57:13
1041;24/07/2019;08:09:44;12:52:57;13:58:12;17:42:58;08:27:59
1042;24/07/2019;08:26:26;12:35:52;13:27:50;17:27:20;08:08:56
1043;24/07/2019;08:11:51;12:59:58;13:30:27;17:11:45;08:29:25
1044;24/07/2019;08:38:39;12:17:00;13:27:12;17:27:10;07:38:19
1045;24/07/2019;08:21:17;12:20:59;13:01:54;17:35:50;08:33:38
1046;24/07/2019;08:47:54;12:33:45;13:48:34;17:37:31;07:34:48
1047;24/07/2019;08:30:55;12:06:24;13:26:06;17:16:21;07:25:44
1048;24/07/2019;08:29:03;12:05:03;13:16:52;17:22:54;07:42:02
1049;24/07/2019;08:41:25;12:28:46;13:20:30;17:40:05;08:06:56
1050;24/07/2019;08:09:35;12:10:50;13:38:23;17:50:45;08:13:37
1051;24/07/2019;08:21:37;12:54:19;13:29:56;17:45:57;08:48:43
1052;24/07/2019;08:23:13;12:37:49;13:00:26;17:30:33;08:44:43
1053;24/07/2019;08:58:15;12:51:45;13:42:04;17:43:32;07:54:58
1054;24/07/2019;08:55:35;12:12:50;13:22:57;17:45:20;07:39:38
1055;24/07/2019;08:56:23;12:13:22;13:51:31;17:27:19;06:52:47
1056;24/07/2019;08:07:22;12:49:35;13:28:46;17:44:20;08:57:47
1057;24/07/2019;08:13:37;12:32:35;13:32:52;17:57:34;08:43:40
1058;24/07/2019;08:33:46;12:13:42;13:55:51;17:49:49;07:33:54
1059;24/07/2019;08:02:26;12:07:11;13:29:19;17:13:21;07:48:47
1060;24/07/2019;08:16:30;12:15:51;13:59:04;17:13:15;07:13:32
1061;24/07/2019;08:37:30;12:10:53;13:01:49;17:54:24;08:25:58
1062;24/07/2019;08:56:45;12:33:17;13:32:14;17:47:42;07:52:00
1063;24/07/2019;08:20:12;12:39:58;13:37:07;17:06:43;07:49:22
1064;24/07/2019;08:14:03;12:49:16;13:43:08;17:41:59;08:34:04
1065;24/07/2019;08:20:00;12:36:08;13:19:46;17:21:53;08:18:15
1066;24/07/2019;08:17:31;12:00:01;13:54:20;17:14:26;07:02:36
1067;24/07/2019;08:56:25;12:34:14;13:12:03;17:34:26;08:00:12
1068;24/07/2019;08:09:37;12:27:42;13:04:04;17:53:55;09:07:56
1069;24/07/2019;08:36:32;12:25:50;13:11:14;17:55:02;08:33:06
1070;24/07/2019;08:15:39;12:34:27;13:59:25;17:17:33;07:36:56
1071;24/07/2019;08:05:04;12:47:42;13:42:31;17:58:19;08:58:26
1072;24/07/2019;08:07:12;12:28:25;13:43:43;17:04:50;07:42:20
1073;24/07/2019;08:28:10;12:55:20;13:14:53;17:05:23;08:17:40
1074;24/07/2019;08:36:28;12:37:43;13:02:21;17:06:49;08:05:43
1075;24/07/2019;08:11:14;12:23:36;13:10:02;17:51:59;08:54:19
1076;24/07/2019;08:13:59;12:21:03;13:36:45;17:52:46;08:23:05
1077;24/07/2019;08:04:02;12:17:09;13:44:23;17:38:53;08:07:37
1078;24/07/2019;08:22:13;12:00:15;13:11:22;17:24:03;07:50:43
1079;24/07/2019;08:15:08;12:42:30;13:33:37;17:30:48;08:24:33
1080;24/07/2019;08:27:20;12:05:44;13:55:21;17:54:13;07:37:16
1081;24/07/2019;08:55:49;12:15:07;13:14:07;17:46:58;07:52:09
1082;24/07/2019;08:35:36;12:03:29;13:09:29;17:00:05;07:18:29
1083;24/07/2019;08:51:43;12:45:58;13:17:15;17:44:59;08:21:59
1084;24/07/2019;08:32:29;12:54:20;13:14:36;17:32:31;08:39:46
1085;24/07/2019;08:22:55;12:28:54;13:36:47;17:12:14;07:41:26
1086;24/07/2019;08:32:21;12:19:01;13:40:39;17:15:58;07:21:59
1087;24/07/2019;08:51:07;12:08:01;13:34:52;17:50:59;07:33:01
1088;24/07/2019;08:22:49;12:04:24;13:51:17;17:57:32;07:47:50
1089;24/07/2019;08:23:23;12:49:37;13:19:00;17:11:46;08:19:00
1090;24/07/2019;08:53:40;12:49:20;13:37:23;17:09:39;07:27:56
1091;24/07/2019;08:33:08;12:44:28;13:27:42;17:32:12;08:15:50
1092;24/07/2019;08:53:36;12:59:38;13:15:00;17:14:17;08:05:19
1093;24/07/2019;08:17:24;12:33:42;13:50:30;17:59:52;08:25:40
1094;24/07/2019;08:13:24;12:08:42;13:23:27;17:27:04;07:58:55
1095;24/07/2019;08:38:18;12:56:43;13:05:39;17:35:38;08:48:24
1096;24/07/2019;08:06:22;12:16:58;13:40:12;17:42:17;08:12:41
1097;24/07/2019;08:52:55;12:16:46;13:09:56;17:26:18;07:40:13
1098;24/07/2019;08:57:10;12:22:33;13:28:54;17:52:38;07:49:07
1099;24/07/2019;08:49:32;12:10:08;13:45:15;17:37:31;07:12:52
1000;25/07/2019;08:59:17;12:00:13;13:20:25;17:32:20;07:12:51
1001;25/07/2019;08:41:53;12:04:41;13:49:37;17:49:15;07:22:26
1002;25/07/2019;08:01:35;12:46:43;13:11:07;17:20:00;08:54:01
1003;25/07/2019;08:44:44;12:54:35;13:15:54;17:44:52;08:38:49
1004;25/07/2019;08:04:57;12:54:53;13:16:28;17:41:06;09:14:34
1005;25/07/2019;08:32:13;12:42:49;13:07:08;17:48:36;08:52:04
1006;25/07/2019;08:57:32;12:47:31;13:32:05;17:44:48;08:02:42
1007;25/07/2019;08:43:43;12:31:42;13:15:01;17:11:41;07:44:39
1008;25/07/2019;08:16:53;12:19:17;13:47:31;17:41:58;07:56:51
1009;25/07/2019;08:46:07;12:09:45;13:20:33;17:22:04;07:25:09
1010;25/07/2019;08:55:52;12:16:56;13:53:26;17:18:36;06:46:14
1011;25/07/2019;08:55:50;12:23:34;13:32:12;17:19:46;07:15:18
1012;25/07/2019;08:38:12;12:42:05;13:44:17;17:43:52;08:03:28
1013;25/07/2019;08:56:52;12:20:17;13:10:04;17:50:14;08:03:35
1014;25/07/2019;08:59:49;12:39:15;13:30:32;17:16:52;07:25:46
1015;25/07/2019;08:47:41;12:26:37;13:14:44;17:59:08;08:23:20
1016;25/07/2019;08:32:47;12:39:23;13:17:18;17:59:01;08:48:19
1017;25/07/2019;08:37:00;12:40:38;13:57:32;17:49:08;07:55:14
1018;25/07/2019;08:54:38;12:30:34;13:59:28;17:33:01;07:09:29
1019;25/07/2019;08:29:08;12:04:55;13:50:53;17:51:22;07:36:16
1020;25/07/2019;08:46:38;12:43:58;13:37:36;17:44:43;08:04:27
1021;25/07/2019;08:40:39;12:56:51;13:22:36;17:23:10;08:16:46
1022;25/07/2019;08:36:38;12:37:24;13:52:16;17:35:18;07:43:48
1023;25/07/2019;08:17:23;12:00:58;13:06:26;17:03:43;07:40:52
1024;25/07/2019;08:58:26;12:28:10;13:46:33;17:28:53;07:12:04
1025;25/07/2019;08:53:21;12:33:41;13:48:04;17:32:14;07:24:30
1026;25/07/2019;08:59:02;12:42:07;13:50:03;17:40:17;07:33:19
1027;25/07/2019;08:07:24;12:04:54;13:01:21;17:52:23;08:48:32
1028;25/07/2019;08:40:16;12:20:05;13:37:44;17:44:05;07:46:10
1029;25/07/2019;08:20:50;12:30:43;13:28:50;17:57:57;08:39:00
1030;25/07/2019;08:16:42;12:21:05;13:11:57;17:08:54;08:01:20
1031;25/07/2019;08:17:03;12:15:06;13:06:05;17:52:33;08:44:31
1032;25/07/2019;08:13:18;12:23:01;13:44:00;17:22:08;07:47:51
1033;25/07/2019;08:49:15;12:48:33;13:00:36;17:00:17;07:58:59
1034;25/07/2019;08:02:06;12:32:47;13:40:21;17:54:36;08:44:56
1035;25/07/2019;08:41:13;12:11:12;13:32:01;17:07:25;07:05:23
1036;25/07/2019;08:01:29;12:29:03;13:51:18;17:44:17;08:20:33
1037;25/07/2019;08:53:59;12:22:07;13:30:04;17:33:09;07:31:13
1038;25/07/2019;08:38:34;12:46:49;13:06:31;17:41:06;08:42:50
1039;25/07/2019;08:09:29;12:15:49;13:35:35;17:42:48;08:13:33
1040;25/07/2019;08:29:14;12:03:45;13:50:15;17:45:14;07:29:30
1041;25/07/2019;08:40:31;12:29:15;13:06:24;17:17:05;07:59:25
1042;25/07/2019;08:29:32;12:02:25;13:25:23;17:51:16;07:58:46
1043;25/07/2019;08:14:43;12:48:29;13:07:46;17:03:01;08:29:01
1044;25/07/2019;08:31:43;12:23:45;13:10:11;17:33:53;08:15:44
1045;25/07/2019;08:16:04;12:52:58;13:23:00;17:26:04;08:39:58
1046;25/07/2019;08:20:48;12:53:38;13:16:16;17:14:29;08:31:03
1047;25/07/2019;08:12:33;12:11:00;13:08:30;17:46:33;08:36:30
1048;25/07/2019;08:20:54;12:41:59;13:23:28;17:01:18;07:58:55
1049;25/07/2019;08:22:49;12:17:48;13:36:09;17:51:40;08:10:30
1050;25/07/2019;08:31:46;12:56:35;13:59:35;17:39:00;08:04:14
1051;25/07/2019;08:36:56;12:22:07;13:55:22;17:36:16;07:26:05
1052;25/07/2019;08:20:54;12:53:45;13:36:27;17:10:47;08:07:11
1053;25/07/2019;08:09:34;12:49:02;13:43:59;17:27:11;08:22:40
1054;25/07/2019;08:59:41;12:59:23;13:01:20;17:36:09;08:34:31
1055;25/07/2019;08:11:41;12:57:51;13:20:37;17:53:58;09:19:31
1056;25/07/2019;08:08:07;12:18:13;13:48:19;17:17:07;07:38:54
1057;25/07/2019;08:26:02;12:05:44;13:50:29;17:29:07;07:18:20
1058;25/07/2019;08:30:52;12:47:12;13:04:31;17:49:31;09:01:20
1059;25/07/2019;08:44:36;12:48:57;13:10:49;17:40:22;08:33:54
1060;25/07/2019;08:18:16;12:43:55;13:53:35;17:47:14;08:19:18
1061;25/07/2019;08:52:07;12:24:55;13:16:27;17:30:12;07:46:33
1062;25/07/2019;08:31:46;12:58:38;13:18:00;17:13:53;08:22:45
1063;25/07/2019;08:26:42;12:54:03;13:11:57;17:44:51;09:00:15
1064;25/07/2019;08:29:54;12:06:09;13:27:37;17:17:32;07:26:10
1065;25/07/2019;08:45:48;12:26:10;13:02:46;17:25:41;08:03:17
1066;25/07/2019;08:33:17;12:12:28;13:09:50;17:32:16;08:01:37
1067;25/07/2019;08:37:23;12:19:12;13:01:00;17:16:37;07:57:26
1068;25/07/2019;08:21:23;12:01:24;13:50:58;17:11:18;07:00:21
1069;25/07/2019;08:49:19;12:02:07;13:47:23;17:23:45;06:49:10
1070;25/07/2019;08:24:39;12:16:43;13:28:52;17:49:46;08:12:58
1071;25/07/2019;08:40:19;12:11:44;13:26:42;17:26:41;07:31:24
1072;25/07/2019;08:41:36;12:29:04;13:17:38;17:01:52;07:31:42
1073;25/07/2019;08:59:47;12:30:46;13:37:57;17:37:58;07:31:00
1074;25/07/2019;08:20:01;12:37:08;13:21:27;17:29:56;08:25:36
1075;25/07/2019;08:27:46;12:54:14;13:23:50;17:39:10;08:41:48
1076;25/07/2019;08:01:18;12:34:03;13:49:30;17:15:25;07:58:40
1077;25/07/2019;08:27:47;12:21:44;13:00:06;17:07:11;08:01:02
1078;25/07/2019;08:24:07;12:00:51;13:05:11;17:06:13;07:37:46
1079;25/07/2019;08:10:35;12:58:59;13:04:22;17:10:15;08:54:17
1080;25/07/2019;08:51:16;12:00:06;13:44:54;17:32:52;06:56:48
1081;25/07/2019;08:30:48;12:12:52;13:00:51;17:22:52;08:04:05
1082;25/07/2019;08:05:04;12:58:49;13:03:11;17:00:52;08:51:26
1083;25/07/2019;08:45:28;12:55:52;13:00:42;17:33:12;08:42:54
1084;25/07/2019;08:57:59;12:48:49;13:01:42;17:37:00;08:26:08
1085;25/07/2019;08:09:12;12:02:47;13:28:54;17:35:14;07:59:55
1086;25/07/2019;08:56:52;12:35:36;13:21:59;17:50:17;08:07:02
1087;25/07/2019;08:57:20;12:19:45;13:58:18;17:15:00;06:39:07
1088;25/07/2019;08:52:37;12:12:40;13:20:46;17:49:48;07:49:05
1089;25/07/2019;08:01:55;12:25:18;13:34:20;17:36:36;08:25:39
1090;25/07/2019;08:03:24;12:54:22;13:58:51;17:34:14;08:26:21
1091;25/07/2019;08:30:24;12:20:44;13:43:50;17:45:20;07:51:50
1092;25/07/2019;08:00:36;12:08:10;13:51:57;17:32:26;07:48:03
1093;25/07/2019;08:49:36;12:40:01;13:00:19;17:48:00;08:38:06
1094;25/07/2019;08:17:16;12:07:15;13:44:41;17:05:19;07:10:37
1095;25/07/2019;08:04:53;12:11:02;13:54:06;17:42:12;07:54:15
1096;25/07/2019;08:14:07;12:22:48;13:33:51;17:45:18;08:20:08
1097;25/07/2019;08:00:37;12:19:24;13:50:58;17:01:29;07:29:18
1098;25/07/2019;08:59:31;12:48:48;13:32:46;17:58:58;08:15:29
1099;25/07/2019;08:46:27;12:04:22;13:33:27;17:43:22;07:27:50
1000;26/07/2019;08:41:05;12:06:07;13:50:15;17:57:21;07:32:08
1001;26/07/2019;08:22:30;12:09:54;13:47:34;17:56:41;07:56:31
1002;26/07/2019;08:45:30;12:54:06;13:37:03;17:02:39;07:34:12
1003;26/07/2019;08:25:36;12:47:48;13:45:06;17:28:02;08:05:08
1004;26/07/2019;08:42:29;12:56:24;13:10:49;17:43:58;08:47:04
1005;26/07/2019;08:43:30;12:32:35;13:31:28;17:51:16;08:08:53
1006;26/07/2019;08:04:25;12:51:02;13:14:24;17:34:02;09:06:15
1007;26/07/2019;08:23:50;12:47:18;13:52:47;17:30:53;08:01:34
1008;26/07/2019;08:57:14;12:48:37;13:34:19;17:34:53;07:51:57
1009;26/07/2019;08:01:35;12:39:18;13:18:14;17:18:56;08:38:25
1010;26/07/2019;08:48:30;12:22:37;13:43:26;17:23:38;07:14:19
1011;26/07/2019;08:49:01;12:42:23;13:06:51;17:33:14;08:19:45
1012;26/07/2019;08:45:17;12:51:28;13:49:26;17:31:31;07:48:16
1013;26/07/2019;08:30:03;12:26:18;13:24:36;17:50:54;08:22:33
1014;26/07/2019;08:07:35;12:54:47;13:20:07;17:17:29;08:44:34
1015;26/07/2019;08:35:30;12:05:34;13:53:45;17:55:08;07:31:27
1016;26/07/2019;08:25:19;12:57:31;13:45:56;17:04:17;07:50:33
1017;26/07/2019;08:08:57;12:30:31;13:57:11;17:29:51;07:54:14
1018;26/07/2019;08:47:32;12:45:51;13:57:37;17:32:35;07:33:17
1019;26/07/2019;08:46:05;12:15:19;13:29:43;17:57:21;07:56:52
1020;26/07/2019;08:17:13;12:28:25;13:23:43;17:12:20;07:59:49
1021;26/07/2019;08:57:47;12:27:33;13:07:49;17:29:54;07:51:51
1022;26/07/2019;08:22:35;12:50:11;13:55:46;17:56:27;08:28:17
1023;26/07/2019;08:12:31;12:05:18;13:19:27;17:45:15;08:18:35
1024;26/07/2019;08:55:46;12:17:00;13:04:03;17:05:01;07:22:12
1025;26/07/2019;08:52:19;12:44:55;13:58:46;17:09:49;07:03:39
1026;26/07/2019;08:00:07;12:19:02;13:45:38;17:27:30;08:00:47
1027;26/07/2019;08:34:03;12:19:41;13:52:37;17:24:53;07:17:54
1028;26/07/2019;08:59:34;12:31:30;13:07:47;17:09:15;07:33:24
1029;26/07/2019;08:49:08;12:18:43;13:32:13;17:07:51;07:05:13
1030;26/07/2019;08:45:45;12:23:21;13:31:59;17:54:52;08:00:29
1031;26/07/2019;08:21:47;12:07:15;13:04:43;17:50:31;08:31:16
1032;26/07/2019;08:12:43;12:56:26;13:13:48;17:11:50;08:41:45
1033;26/07/2019;08:50:17;12:50:55;13:13:51;17:46:28;08:33:15
1034;26/07/2019;08:01:06;12:34:46;13:58:14;17:50:10;08:25:36
1035;26/07/2019;08:16:09;12:41:44;13:54:06;17:54:32;08:26:01
1036;26/07/2019;08:39:30;12:15:39;13:33:29;17:18:41;07:21:21
1037;26/07/2019;08:00:25;12:02:13;13:00:06;17:19:49;08:21:31
1038;26/07/2019;08:51:59;12:14:53;13:22:39;17:21:24;07:21:39
1039;26/07/2019;08:07:07;12:22:54;13:15:54;17:00:18;08:00:11
1040;26/07/2019;08:58:03;12:02:39;13:37:21;17:16:13;06:43:28
1041;26/07/2019;08:37:49;12:46:10;13:31:06;17:29:10;08:06:25
1042;26/07/2019;08:27:28;12:52:50;13:47:57;17:18:47;07:56:12
1043;26/07/2019;08:08:42;12:56:55;13:03:47;17:28:27;09:12:53
1044;26/07/2019;08:37:52;12:09:34;13:54:15;17:39:05;07:16:32
1045;26/07/2019;08:42:22;12:40:21;13:47:52;17:21:24;07:31:31
1046;26/07/2019;08:58:20;12:16:25;13:02:37;17:48:20;08:03:48
1047;26/07/2019;08:40:16;12:14:58;13:08:11;17:11:07;07:37:38
1048;26/07/2019;08:49:28;12:30:11;13:24:50;17:55:05;08:10:58
1049;26/07/2019;08:35:14;12:00:16;13:11:05;17:10:09;07:24:06
1050;26/07/2019;08:15:34;12:59:26;13:09:57;17:31:03;09:04:58
1051;26/07/2019;08:01:19;12:31:14;13:38:24;17:36:10;08:27:41
1052;26/07/2019;08:53:51;12:17:13;13:17:00;17:31:27;07:37:49
1053;26/07/2019;08:37:40;12:13:39;13:07:49;17:30:20;07:58:30
1054;26/07/2019;08:36:36;12:55:53;13:39:01;17:24:49;08:05:05
1055;26/07/2019;08:11:17;12:24:16;13:43:20;17:41:20;08:10:59
1056;26/07/2019;08:41:07;12:14:23;13:23:29;17:56:45;08:06:32
1057;26/07/2019;08:03:53;12:30:11;13:03:31;17:16:43;08:39:30
1058;26/07/2019;08:55:49;12:42:35;13:25:08;17:32:23;07:54:01
1059;26/07/2019;08:08:48;12:47:16;13:47:32;17:26:21;08:17:17
1060;26/07/2019;08:52:13;12:26:32;13:18:10;17:38:39;07:54:48
1061;26/07/2019;08:59:21;12:35:03;13:45:03;17:04:04;06:54:43
1062;26/07/2019;08:43:38;12:08:34;13:44:57;17:49:05;07:29:04
1063;26/07/2019;08:33:57;12:27:47;13:32:45;17:00:23;07:21:28
1064;26/07/2019;08:57:36;12:27:22;13:41:40;17:58:16;07:46:22
1065;26/07/2019;08:58:59;12:29:59;13:02:14;17:34:52;08:03:38
1066;26/07/2019;08:24:03;12:25:03;13:45:08;17:18:43;07:34:35
1067;26/07/2019;08:22:23;12:01:01;13:58:41;17:22:16;07:02:13
1068;26/07/2019;08:15:38;12:41:26;13:08:03;17:19:47;08:37:32
1069;26/07/2019;08:00:34;12:01:25;13:43:58;17:24:02;07:40:55
1070;26/07/2019;08:08:03;12:21:37;13:08:35;17:02:05;08:07:04
1071;26/07/2019;08:38:59;12:19:44;13:35:13;17:10:03;07:15:35
1072;26/07/2019;08:48:56;12:56:08;13:28:32;17:05:50;07:44:30
1073;26/07/2019;08:16:01;12:28:07;13:28:44;17:47:00;08:30:22
1074;26/07/2019;08:17:31;12:06:46;13:46:17;17:52:05;07:55:03
1075;26/07/2019;08:41:13;12:47:17;13:19:38;17:21:00;08:07:26
1076;26/07/2019;08:53:18;12:33:03;13:03:59;17:58:06;08:33:52
1077;26/07/2019;08:20:20;12:30:20;13:08:09;17:48:19;08:50:10
1078;26/07/2019;08:08:12;12:28:28;13:26:27;17:41:35;08:35:24
1079;26/07/2019;08:34:44;12:18:39;13:56:41;17:09:32;06:56:46
1080;26/07/2019;08:25:10;12:45:18;13:58:10;17:20:27;07:42:25
1081;26/07/2019;08:52:33;12:28:44;13:55:16;17:59:24;07:40:19
1082;26/07/2019;08:24:24;12:59:59;13:15:32;17:21:58;08:42:01
1083;26/07/2019;08:21:46;12:47:03;13:31:48;17:28:54;08:22:23
1084;26/07/2019;08:36:00;12:30:05;13:44:11;17:42:58;07:52:52
1085;26/07/2019;08:21:33;12:44:36;13:15:46;17:57:21;09:04:38
1086;26/07/2019;08:36:52;12:12:17;13:57:20;17:01:57;06:40:02
1087;26/07/2019;08:30:14;12:05:25;13:43:19;17:38:38;07:30:30
1088;26/07/2019;08:02:44;12:51:43;13:04:37;17:56:03;09:40:25
1089;26/07/2019;08:59:49;12:31:39;13:20:32;17:36:57;07:48:15
1090;26/07/2019;08:08:05;12:01:43;13:45:34;17:51:05;07:59:09
1091;26/07/2019;08:07:12;12:52:19;13:27:59;17:51:03;09:08:11
1092;26/07/2019;08:56:01;12:57:01;13:42:09;17:56:25;08:15:16
1093;26/07/2019;08:54:05;12:39:48;13:47:36;17:08:54;07:07:01
1094;26/07/2019;08:17:42;12:32:32;13:51:38;17:31:08;07:54:20
1095;26/07/2019;08:14:02;12:01:40;13:26:47;17:27:40;07:48:31
1096;26/07/2019;08:52:19;12:22:23;13:02:34;17:39:03;08:06:33
1097;26/07/2019;08:03:00;12:46:07;13:49:02;17:53:42;08:47:47
1098;26/07/2019;08:18:57;12:48:36;13:13:14;17:00:16;08:16:41
1099;26/07/2019;08:24:42;12:52:57;13:58:24;17:59:18;08:29:09
1000;29/07/2019;08:39:15;12:00:01;13:43:36;17:44:22;07:21:32
1001;29/07/2019;08:49:00;12:15:44;13:11:57;17:35:15;07:50:02
1002;29/07/2019;08:18:11;12:37:21;13:58:36;17:30:41;07:51:15
1003;29/07/2019;08:51:09;12:25:19;13:28:11;17:51:03;07:57:02
1004;29/07/2019;08:07:54;12:33:03;13:09:33;17:06:38;08:22:14
1005;29/07/2019;08:56:52;12:09:19;13:24:01;17:31:35;07:20:01
1006;29/07/2019;08:37:01;12:14:42;13:22:58;17:01:09;07:15:52
1007;29/07/2019;08:23:51;12:05:08;13:55:04;17:35:36;07:21:49
1008;29/07/2019;08:56:49;12:03:40;13:40:01;17:59:59;07:26:49
1009;29/07/2019;08:35:25;12:58:34;13:02:22;17:34:20;08:55:07
1010;29/07/2019;08:17:54;12:52:03;13:29:45;17:21:54;08:26:18
1011;29/07/2019;08:35:03;12:24:17;13:52:09;17:00:59;06:58:04
1012;29/07/2019;08:26:17;12:07:20;13:25:57;17:45:29;08:00:35
1013;29/07/2019;08:40:29;12:19:32;13:33:34;17:35:41;07:41:10
1014;29/07/2019;08:56:21;12:25:07;13:31:37;17:00:41;06:57:50
1015;29/07/2019;08:08:13;12:39:43;13:15:54;17:04:15;08:19:51
1016;29/07/2019;08:46:32;12:20:57;13:00:41;17:06:52;07:40:36
1017;29/07/2019;08:58:05;12:08:59;13:28:01;17:28:18;07:11:11
1018;29/07/2019;08:24:32;12:13:40;13:30:50;17:24:24;07:42:42
1019;29/07/2019;08:55:33;12:41:05;13:12:37;17:46:34;08:19:29
1020;29/07/2019;08:46:24;12:03:03;13:22:53;17:31:44;07:25:30
1021;29/07/2019;08:27:00;12:29:05;13:32:09;17:57:58;08:27:54
1022;29/07/2019;08:33:41;12:14:27;13:17:53;17:35:34;07:58:27
1023;29/07/2019;08:36:32;12:23:24;13:09:13;17:31:51;08:09:30
1024;29/07/2019;08:01:11;12:08:45;13:50:43;17:21:53;07:38:44
1025;29/07/2019;08:08:52;12:46:53;13:34:30;17:59:54;09:03:25
1026;29/07/2019;08:04:39;12:42:34;13:05:46;17:46:16;09:18:25
1027;29/07/2019;08:45:43;12:46:32;13:39:23;17:49:18;08:10:44
1028;29/07/2019;08:17:29;12:13:39;13:45:28;17:33:58;07:44:40
1029;29/07/2019;08:40:59;12:20:38;13:12:18;17:22:47;07:50:08
1030;29/07/2019;08:23:40;12:46:34;13:52:29;17:02:27;07:32:52
1031;29/07/2019;08:31:56;12:18:44;13:25:00;17:21:14;07:43:02
1032;29/07/2019;08:32:51;12:56:30;13:39:05;17:16:35;08:01:09
1033;29/07/2019;08:55:14;12:57:44;13:26:15;17:32:45;08:09:00
1034;29/07/2019;08:59:45;12:29:39;13:42:49;17:48:12;07:35:17
1035;29/07/2019;08:42:46;12:59:56;13:31:31;17:09:28;07:55:07
1036;29/07/2019;08:28:27;12:02:00;13:04:55;17:28:50;07:57:28
1037;29/07/2019;08:34:31;12:21:17;13:22:58;17:44:27;08:08:15
1038;29/07/2019;08:26:29;12:24:01;13:22:43;17:10:19;07:45:08
1039;29/07/2019;08:31:56;12:27:24;13:38:10;17:39:41;07:56:59
1040;29/07/2019;08:10:23;12:23:36;13:32:06;17:14:21;07:55:28
1041;29/07/2019;08:22:07;12:45:15;13:28:34;17:30:38;08:25:12
1042;29/07/2019;08:04:16;12:07:17;13:30:01;17:45:19;08:18:19
1043;29/07/2019;08:14:45;12:36:43;13:45:33;17:27:35;08:04:00
1044;29/07/2019;08:35:52;12:55:39;13:32:34;17:32:27;08:19:40
1045;29/07/2019;08:13:39;12:49:56;13:45:19;17:42:33;08:33:31
1046;29/07/2019;08:49:07;12:17:33;13:41:06;17:32:12;07:19:32
1047;29/07/2019;08:54:55;12:11:24;13:11:25;17:04:48;07:09:52
1048;29/07/2019;08:52:32;12:35:43;13:00:05;17:24:41;08:07:47
1049;29/07/2019;08:06:58;12:15:39;13:22:52;17:21:17;08:07:06
1050;29/07/2019;08:02:18;12:04:29;13:59:36;17:33:54;07:36:29
1051;29/07/2019;08:54:34;12:57:57;13:56:05;17:55:36;08:02:54
1052;29/07/2019;08:17:34;12:58:45;13:42:12;17:00:04;07:59:03
1053;29/07/2019;08:34:58;12:19:23;13:45:33;17:57:17;07:56:09
1054;29/07/2019;08:29:18;12:08:37;13:43:46;17:06:37;07:02:10
1055;29/07/2019;08:58:34;12:42:58;13:31:12;17:02:34;07:15:46
1056;29/07/2019;08:57:01;12:07:54;13:52:40;17:01:57;06:20:10
1057;29/07/2019;08:13:08;12:55:09;13:05:12;17:47:31;09:24:20
1058;29/07/2019;08:25:38;12:13:44;13:09:12;17:16:56;07:55:50
1059;29/07/2019;08:11:26;12:02:35;13:30:29;17:58:22;08:19:02
1060;29/07/2019;08:53:51;12:32:28;13:10:45;17:49:13;08:17:05
1061;29/07/2019;08:10:26;12:59:03;13:04:01;17:26:24;09:11:00
1062;29/07/2019;08:12:24;12:47:41;13:19:49;17:26:32;08:42:00
1063;29/07/2019;08:06:50;12:43:42;13:49:39;17:00:31;07:47:44
1064;29/07/2019;08:53:41;12:16:06;13:21:12;17:28:09;07:29:22
1065;29/07/2019;08:44:16;12:08:51;13:00:35;17:25:35;07:49:35
1066;29/07/2019;08:32:27;12:32:55;13:17:29;17:22:56;08:05:55
1067;29/07/2019;08:16:49;12:49:07;13:33:59;17:38:34;08:36:53
1068;29/07/2019;08:05:36;12:41:00;13:13:41;17:30:53;08:52:36
1069;29/07/2019;08:53:33;12:02:01;13:33:44;17:25:47;07:00:31
1070;29/07/2019;08:01:58;12:58:35;13:10:49;17:55:18;09:41:06
1071;29/07/2019;08:45:02;12:19:41;13:23:02;17:20:32;07:32:09
1072;29/07/2019;08:55:59;12:40:32;13:39:15;17:20:36;07:25:54
1073;29/07/2019;08:36:06;12:52:59;13:15:10;17:21:37;08:23:20
1074;29/07/2019;08:23:41;12:34:10;13:11:59;17:01:33;08:00:03
1075;29/07/2019;08:07:22;12:23:36;13:46:04;17:03:36;07:33:46
1076;29/07/2019;08:10:23;12:40:42;13:50:05;17:30:50;08:11:04
1077;29/07/2019;08:51:46;12:04:13;13:31:58;17:23:07;07:03:36
1078;29/07/2019;08:49:50;12:50:37;13:34:30;17:33:47;08:00:04
1079;29/07/2019;08:11:32;12:28:16;13:03:02;17:24:34;08:38:16
1080;29/07/2019;08:54:08;12:15:50;13:49:16;17:32:10;07:04:36
1081;29/07/2019;08:54:50;12:11:06;13:50:26;17:17:01;06:42:51
1082;29/07/2019;08:14:08;12:32:02;13:42:28;17:01:56;07:37:22
1083;29/07/2019;08:22:12;12:08:47;13:05:18;17:01:53;07:43:10
1084;29/07/2019;08:29:23;12:38:40;13:36:08;17:40:05;08:13:14
1085;29/07/2019;08:19:46;12:42:43;13:23:26;17:00:24;07:59:55
